dia_semana;uf;br;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;condicao_metereologica;pessoas;mortos;feridos;veiculos
sabado;SC;470;RIO DO SUL;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Anoitecer;Ceu Claro;2;0;1;2
sabado;SC;280;GUARAMIRIM;Ultrapassagem Indevida;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Nublado;3;0;2;3
sabado;SC;282;DESCANSO;Avarias e/ou desgaste excessivo no pneu;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Nublado;1;0;1;1
sabado;SC;116;SANTA CECILIA;Ultrapassagem Indevida;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;1
sabado;SC;282;PONTE SERRADA;Acumulo de agua sobre o pavimento;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Chuva;2;0;2;1
sabado;SC;470;RIO DO SUL;Conversao proibida;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;2;2
sabado;SC;101;SANGAO;Ingestao de alcool pelo condutor;Tombamento;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
sabado;SC;280;CANOINHAS;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Chuva;3;0;1;2
sabado;SC;153;CONCORDIA;Velocidade Incompativel;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
sabado;SC;470;ASCURRA;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Nublado;2;0;2;1
domingo;SC;470;SAO CRISTOVAO DO SUL;Acumulo de agua sobre o pavimento;Saida de leito carrocavel;Sem Vitimas;Plena Noite;Chuva;1;0;0;1
domingo;SC;470;LONTRAS;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Sem Vitimas;Plena Noite;Nublado;1;0;0;1
domingo;SC;101;TUBARAO;Condutor Dormindo;Colisao com objeto;Sem Vitimas;Plena Noite;Ceu Claro;1;0;0;1
domingo;SC;163;GUARACIABA;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Nublado;1;0;1;1
sabado;SC;101;ICARA;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Sem Vitimas;Plena Noite;Ceu Claro;1;0;0;1
domingo;SC;101;SAO JOSE;Problema com o freio;Queda de ocupante de veiculo;Com Vitimas Feridas;Plena Noite;Ignorado;2;0;2;1
domingo;SC;470;ILHOTA;Condutor Dormindo;Colisao frontal;Com Vitimas Feridas;Amanhecer;Ceu Claro;3;0;3;2
domingo;SC;101;SAO JOSE;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vitimas Fatais;Plena Noite;Nublado;2;1;0;1
domingo;SC;101;PALHOCA;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Pleno dia;Chuva;2;0;2;1
domingo;SC;101;JOINVILLE;Velocidade Incompativel;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;4;0;1;2
domingo;SC;470;BLUMENAU;Conversao proibida;Colisao lateral;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;2;2
domingo;SC;280;IRINEOPOLIS;Demais falhas mecanicas ou eletricas;Incendio;Sem Vitimas;Pleno dia;Ceu Claro;1;0;0;1
domingo;SC;470;ILHOTA;Ausencia de reacao do condutor;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Ceu Claro;1;0;0;1
domingo;SC;101;SAO JOSE;Reacao tardia ou ineficiente do condutor;Colisao lateral;Sem Vitimas;Pleno dia;Sol;2;0;0;2
domingo;SC;101;ITAPEMA;Ingestao de alcool pelo condutor;Colisao traseira;Sem Vitimas;Pleno dia;Nublado;2;0;0;2
domingo;SC;101;ITAPEMA;Condutor deixou de manter distancia do veiculo da frente;Engavetamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;5;0;1;4
domingo;SC;101;CAPIVARI DE BAIXO;Velocidade Incompativel;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;4;0;2;3
domingo;SC;101;ARARANGUA;Ultrapassagem Indevida;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
domingo;SC;280;SAO BENTO DO SUL;Ingestao de alcool pelo condutor;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
domingo;SC;116;PONTE ALTA;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Sol;1;0;1;1
domingo;SC;101;GARUVA;Demais falhas mecanicas ou eletricas;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Chuva;3;0;0;1
domingo;SC;282;SAO JOSE;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Anoitecer;Nublado;1;0;1;1
domingo;SC;101;PENHA;Manobra de mudanca de faixa;Colisao lateral;Sem Vitimas;Pleno dia;Nublado;3;0;0;3
domingo;SC;470;INDAIAL;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Anoitecer;Ceu Claro;3;0;2;2
domingo;SC;101;JAGUARUNA;Condutor deixou de manter distancia do veiculo da frente;Colisao com objeto;Com Vitimas Feridas;Anoitecer;Ceu Claro;3;0;1;2
domingo;SC;101;PESCARIA BRAVA;Condutor deixou de manter distancia do veiculo da frente;Engavetamento;Sem Vitimas;Anoitecer;Ceu Claro;3;0;0;3
domingo;SC;101;ITAJAI;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Plena Noite;Nublado;3;0;2;2
domingo;SC;101;ITAPEMA;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
domingo;SC;101;TUBARAO;Desrespeitar a preferencia no cruzamento;Colisao lateral;Com Vitimas Feridas;Anoitecer;Ceu Claro;3;0;2;2
domingo;SC;101;ITAPEMA;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
segunda-feira;SC;101;BIGUACU;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Sem Vitimas;Plena Noite;Chuva;1;0;0;1
domingo;SC;280;ARAQUARI;Reacao tardia ou ineficiente do condutor;Colisao traseira;Sem Vitimas;Plena Noite;Nublado;2;0;0;2
domingo;SC;470;IBIRAMA;Demais falhas mecanicas ou eletricas;Saida de leito carrocavel;Sem Vitimas;Plena Noite;Nevoeiro/Neblina;1;0;0;1
domingo;SC;280;ARAQUARI;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;2;2
segunda-feira;SC;101;PALHOCA;Manobra de mudanca de faixa;Colisao lateral;Com Vitimas Feridas;Pleno dia;Garoa/Chuvisco;3;0;1;3
domingo;SC;470;CAMPOS NOVOS;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
segunda-feira;SC;101;BALNEARIO PICARRAS;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Sem Vitimas;Pleno dia;Chuva;2;0;0;2
segunda-feira;SC;101;SAO JOSE;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Sem Vitimas;Pleno dia;Nublado;2;0;0;2
segunda-feira;SC;101;ITAJAI;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
segunda-feira;SC;101;PAULO LOPES;Ausencia de reacao do condutor;Colisao lateral;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
segunda-feira;SC;101;SAO JOSE;Demais falhas mecanicas ou eletricas;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;1
segunda-feira;SC;101;BIGUACU;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;1
segunda-feira;SC;280;CORUPA;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Nublado;1;0;1;1
segunda-feira;SC;470;RODEIO;Pista Escorregadia;Tombamento;Com Vitimas Feridas;Pleno dia;Chuva;1;0;1;1
segunda-feira;SC;282;NOVA ERECHIM;Conversao proibida;Colisao lateral sentido oposto;Sem Vitimas;Pleno dia;Ceu Claro;4;0;0;3
segunda-feira;SC;116;CORREIA PINTO;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;2;2
segunda-feira;SC;280;SAO FRANCISCO DO SUL;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;7;0;2;3
segunda-feira;SC;101;JAGUARUNA;Reacao tardia ou ineficiente do condutor;Colisao traseira;Sem Vitimas;Pleno dia;Sol;2;0;0;2
domingo;SC;101;PESCARIA BRAVA;Condutor deixou de manter distancia do veiculo da frente;Engavetamento;Com Vitimas Feridas;Anoitecer;Sol;10;0;1;4
segunda-feira;SC;101;PALHOCA;Ausencia de reacao do condutor;Colisao lateral;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
segunda-feira;SC;101;PALHOCA;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
segunda-feira;SC;101;NAVEGANTES;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
segunda-feira;SC;101;JOINVILLE;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Pleno dia;Chuva;2;0;1;1
segunda-feira;SC;280;PORTO UNIAO;Demais falhas mecanicas ou eletricas;Eventos atipicos;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
segunda-feira;SC;280;TRES BARRAS;Condutor Dormindo;Capotamento;Com Vitimas Fatais;Pleno dia;Ceu Claro;5;1;2;3
segunda-feira;SC;282;SAO MIGUEL DO OESTE;Ultrapassagem Indevida;Colisao lateral sentido oposto;Com Vitimas Feridas;Plena Noite;Ceu Claro;4;0;2;3
segunda-feira;SC;282;LAGES;Ingestao de alcool pelo condutor;Colisao lateral;Com Vitimas Feridas;Plena Noite;Nublado;5;0;1;2
segunda-feira;SC;101;JOINVILLE;Acumulo de areia ou detritos sobre o pavimento;Eventos atipicos;Sem Vitimas;Pleno dia;Chuva;1;0;0;1
domingo;SC;280;CORUPA;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
terca-feira;SC;101;BALNEARIO CAMBORIU;Acessar a via sem observar a presenca dos outros veiculos;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
segunda-feira;SC;101;LAGUNA;Velocidade Incompativel;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
terca-feira;SC;470;BLUMENAU;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
terca-feira;SC;470;GASPAR;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;2
terca-feira;SC;101;SAO JOSE;Velocidade Incompativel;Colisao lateral;Com Vitimas Fatais;Pleno dia;Sol;3;1;0;3
terca-feira;SC;101;SAO JOSE;Pista Escorregadia;Tombamento;Com Vitimas Feridas;Pleno dia;Sol;1;0;1;1
terca-feira;SC;282;XAXIM;Demais falhas mecanicas ou eletricas;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
terca-feira;SC;282;VARGEM;Chuva;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Chuva;3;0;3;1
terca-feira;SC;101;PALHOCA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;4;0;2;2
terca-feira;SC;101;JOINVILLE;Pedestre andava na pista;Atropelamento de Pedestre;Com Vitimas Fatais;Pleno dia;Nublado;3;1;0;1
terca-feira;SC;280;ARAQUARI;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
terca-feira;SC;101;SOMBRIO;Objeto estatico sobre o leito carrocavel;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
terca-feira;SC;101;PESCARIA BRAVA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
terca-feira;SC;101;JOINVILLE;Ausencia de reacao do condutor;Tombamento;Com Vitimas Feridas;Pleno dia;Sol;1;0;1;1
terca-feira;SC;282;LAGES;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Pleno dia;Sol;2;0;2;1
terca-feira;SC;101;SANGAO;Velocidade Incompativel;Engavetamento;Com Vitimas Feridas;Pleno dia;Nublado;3;0;1;3
terca-feira;SC;101;PALHOCA;Trafegar com motocicleta (ou similar) entre as faixas;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
terca-feira;SC;163;SAO MIGUEL DO OESTE;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Nublado;3;0;2;2
terca-feira;SC;470;AGRONOMICA;Transitar na contramao;Colisao frontal;Com Vitimas Feridas;Plena Noite;Garoa/Chuvisco;3;0;1;2
terca-feira;SC;101;BALNEARIO CAMBORIU;Ingestao de alcool e/ou substancias psicoativas pelo pedestre;Atropelamento de Pedestre;Sem Vitimas;Pleno dia;Nublado;2;0;0;1
terca-feira;SC;282;XANXERE;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;3;0;1;2
quarta-feira;SC;101;PALHOCA;Manobra de mudanca de faixa;Colisao lateral;Com Vitimas Feridas;Pleno dia;Nublado;3;0;1;3
quarta-feira;SC;470;NAVEGANTES;Transitar no acostamento;Colisao traseira;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
quarta-feira;SC;101;SANTA ROSA DO SUL;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
quarta-feira;SC;101;ITAJAI;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
quarta-feira;SC;470;BLUMENAU;Retorno proibido;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;101;BALNEARIO CAMBORIU;Reacao tardia ou ineficiente do condutor;Colisao lateral;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;282;FAXINAL DOS GUEDES;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;101;TUBARAO;Acesso irregular;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;3;0;1;2
quarta-feira;SC;101;JOINVILLE;Reacao tardia ou ineficiente do condutor;Queda de ocupante de veiculo;Com Vitimas Feridas;Plena Noite;Garoa/Chuvisco;1;0;1;1
quinta-feira;SC;101;ICARA;Ingestao de alcool pelo condutor;Colisao traseira;Sem Vitimas;Plena Noite;Ceu Claro;2;0;0;2
quinta-feira;SC;101;BALNEARIO CAMBORIU;Acessar a via sem observar a presenca dos outros veiculos;Colisao lateral;Com Vitimas Feridas;Pleno dia;Chuva;2;0;2;2
quinta-feira;SC;101;GARUVA;Velocidade Incompativel;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Chuva;2;0;2;1
quinta-feira;SC;480;CHAPECO;Acumulo de areia ou detritos sobre o pavimento;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Sol;1;0;1;1
quinta-feira;SC;116;SANTA CECILIA;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Garoa/Chuvisco;4;0;3;2
quinta-feira;SC;163;SAO MIGUEL DO OESTE;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quinta-feira;SC;280;ARAQUARI;Ultrapassagem Indevida;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quinta-feira;SC;101;BALNEARIO CAMBORIU;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Sem Vitimas;Pleno dia;Nublado;2;0;0;2
quinta-feira;SC;280;RIO NEGRINHO;Ultrapassagem Indevida;Tombamento;Com Vitimas Feridas;Anoitecer;Garoa/Chuvisco;3;0;1;2
quinta-feira;SC;101;BARRA VELHA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Chuva;2;0;1;1
sexta-feira;SC;101;PALHOCA;Velocidade Incompativel;Colisao com objeto;Sem Vitimas;Plena Noite;Chuva;1;0;0;1
quinta-feira;SC;101;ARAQUARI;Pista Escorregadia;Tombamento;Com Vitimas Feridas;Plena Noite;Chuva;1;0;1;1
quinta-feira;SC;470;APIUNA;Ingestao de alcool e/ou substancias psicoativas pelo pedestre;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Nublado;2;0;2;1
quinta-feira;SC;470;BLUMENAU;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Sem Vitimas;Pleno dia;Nublado;2;0;0;2
quinta-feira;SC;282;MARAVILHA;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Anoitecer;Ceu Claro;2;0;1;2
sexta-feira;SC;101;SAO JOSE;Velocidade Incompativel;Colisao com objeto;Sem Vitimas;Plena Noite;Ceu Claro;2;0;0;2
quinta-feira;SC;163;GUARACIABA;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;101;BALNEARIO CAMBORIU;Ingestao de alcool pelo condutor;Colisao lateral;Com Vitimas Feridas;Pleno dia;Garoa/Chuvisco;3;0;1;2
sexta-feira;SC;280;RIO NEGRINHO;Ultrapassagem Indevida;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;2;2
sexta-feira;SC;101;PALHOCA;Manobra de mudanca de faixa;Colisao lateral;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;101;BALNEARIO CAMBORIU;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Chuva;3;0;2;2
sexta-feira;SC;101;PALHOCA;Demais falhas mecanicas ou eletricas;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;2
quinta-feira;SC;282;MARAVILHA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;101;JOINVILLE;Manobra de mudanca de faixa;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;1
sexta-feira;SC;101;JOINVILLE;Acessar a via sem observar a presenca dos outros veiculos;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Garoa/Chuvisco;8;0;4;2
sexta-feira;SC;101;PALHOCA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;101;BIGUACU;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;282;PONTE SERRADA;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;1
sexta-feira;SC;101;SAO JOSE;Ausencia de reacao do condutor;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Sol;2;0;2;1
sexta-feira;SC;101;BALNEARIO CAMBORIU;Trafegar com motocicleta (ou similar) entre as faixas;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;101;BARRA VELHA;Reacao tardia ou ineficiente do condutor;Colisao traseira;Sem Vitimas;Pleno dia;Nublado;3;0;0;3
sexta-feira;SC;101;ICARA;Demais falhas na via;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Sol;3;0;3;1
sexta-feira;SC;280;SAO FRANCISCO DO SUL;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Pleno dia;Nublado;3;0;2;2
sexta-feira;SC;101;JOINVILLE;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Chuva;1;0;1;1
sexta-feira;SC;101;ITAJAI;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Nublado;5;0;1;2
sexta-feira;SC;101;BARRA VELHA;Condutor Dormindo;Colisao traseira;Sem Vitimas;Plena Noite;Nublado;2;0;0;2
sexta-feira;SC;280;RIO NEGRINHO;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
sabado;SC;282;FAXINAL DOS GUEDES;Falta de acostamento;Tombamento;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
sabado;SC;116;LAGES;Ingestao de alcool pelo condutor;Colisao lateral;Com Vitimas Feridas;Plena Noite;Garoa/Chuvisco;2;0;1;2
sexta-feira;SC;116;CORREIA PINTO;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Garoa/Chuvisco;3;0;2;1
sabado;SC;282;MARAVILHA;Ingestao de alcool pelo condutor;Capotamento;Com Vitimas Feridas;Plena Noite;Nublado;1;0;1;1
sabado;SC;101;BALNEARIO CAMBORIU;Condutor Dormindo;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;1;2
sabado;SC;163;SAO MIGUEL DO OESTE;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;1;1
sabado;SC;101;BARRA VELHA;Transitar na contramao;Colisao frontal;Com Vitimas Feridas;Plena Noite;Nublado;4;0;4;2
sabado;SC;101;PALHOCA;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Nublado;1;0;1;1
sexta-feira;SC;470;RIO DO SUL;Transitar no acostamento;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Garoa/Chuvisco;1;0;0;1
sabado;SC;470;BLUMENAU;Ingestao de alcool pelo condutor;Colisao com objeto;Sem Vitimas;Plena Noite;Nublado;1;0;0;1
sabado;SC;470;BLUMENAU;Ingestao de alcool pelo condutor;Colisao traseira;Sem Vitimas;Plena Noite;Ceu Claro;2;0;0;2
sabado;SC;470;NAVEGANTES;Chuva;Queda de ocupante de veiculo;Com Vitimas Feridas;Amanhecer;Chuva;1;0;1;1
sabado;SC;280;RIO NEGRINHO;Ingestao de alcool pelo condutor;Colisao frontal;Com Vitimas Feridas;Plena Noite;Ceu Claro;4;0;1;2
sexta-feira;SC;280;IRINEOPOLIS;Demais falhas mecanicas ou eletricas;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Ceu Claro;1;0;0;1
sabado;SC;101;BALNEARIO CAMBORIU;Ausencia de reacao do condutor;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Ceu Claro;1;0;0;1
sabado;SC;163;SAO MIGUEL DO OESTE;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Ceu Claro;1;0;0;1
sabado;SC;101;PESCARIA BRAVA;Velocidade Incompativel;Colisao traseira;Sem Vitimas;Pleno dia;Ceu Claro;2;0;0;2
sabado;SC;153;IRANI;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;5;0;3;2
sabado;SC;101;BALNEARIO PICARRAS;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Nublado;1;0;0;1
sabado;SC;282;ERVAL VELHO;Mal subito do condutor;Saida de leito carrocavel;Com Vitimas Fatais;Pleno dia;Ceu Claro;1;1;0;1
sabado;SC;101;SAO JOSE;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
sabado;SC;101;LAGUNA;Demais falhas mecanicas ou eletricas;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
sabado;SC;280;GUARAMIRIM;Manobra de mudanca de faixa;Colisao lateral;Com Vitimas Feridas;Pleno dia;Nublado;5;0;4;2
sabado;SC;101;TUBARAO;Acessar a via sem observar a presenca dos outros veiculos;Colisao lateral;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sabado;SC;470;AGRONOMICA;Transitar na contramao;Colisao frontal;Com Vitimas Feridas;Pleno dia;Ceu Claro;8;0;4;4
sabado;SC;470;BLUMENAU;Desrespeitar a preferencia no cruzamento;Colisao lateral;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
sabado;SC;101;PESCARIA BRAVA;Velocidade Incompativel;Colisao traseira;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
sabado;SC;101;PALHOCA;Pedestre andava na pista;Atropelamento de Pedestre;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;1
sabado;SC;280;CORUPA;Mal subito do condutor;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Nublado;2;0;2;1
sabado;SC;282;SAO MIGUEL DO OESTE;Obras na pista;Colisao frontal;Com Vitimas Feridas;Pleno dia;Chuva;3;0;1;2
sabado;SC;101;IMBITUBA;Ingestao de alcool pelo condutor;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;1
sabado;SC;470;GASPAR;Ultrapassagem Indevida;Colisao traseira;Com Vitimas Feridas;Pleno dia;Nublado;3;0;2;2
